bank,year,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio_11,ratio_12,ratio_13,ratio_14,ratio_15,ratio_16,ratio_17,failed
Bank_1,1998,0.7245005840683045,0.7340062600975424,0.5894262648452899,0.6218690489348658,0.693370044436346,0.6711658946608026,0.6861379664027673,0.6443258278993027,0.7309479230211231,0.7258676210494291,0.6902795591560426,0.7433400846263833,0.710353491390584,0.6440134011338198,0.7054155634821067,0.6390338942365318,0.7309005393433453,0
Bank_1,1999,0.654481728728669,0.6477349061007187,0.6229315470577846,0.7181050912116832,0.6492515501745416,0.6355616331698263,0.6393713467535702,0.6835934835556491,0.6752502274961856,0.677614654857781,0.6785190744283758,0.7640604043215048,0.6366572734587509,0.6313658878244048,0.6162893878655878,0.6877769954067565,0.7134266389140262,0
Bank_1,2000,0.49320774829304126,0.4890786228760214,0.4788798438981303,0.595527963856451,0.6026877254845565,0.5372954415141944,0.4965929182992338,0.5320624797831988,0.5063124289934157,0.5244406221143733,0.5651915231095916,0.5322370856421744,0.5805286926253151,0.5772751942956323,0.5477622552892447,0.5870839682879558,0.4632673689127348,0
Bank_1,2001,0.5331937081110857,0.5403136635778077,0.5510054099779012,0.6218360614806699,0.60409931108151,0.6315022919813702,0.5756153919611551,0.6049050088318174,0.6282575439763486,0.5815106972919698,0.6198167861558523,0.5638817272246491,0.5788253319497282,0.5778911295780653,0.5371860419985298,0.6213266483172608,0.5735079072678455,0
Bank_1,2002,0.5676027302143661,0.5910153572232771,0.589304583079479,0.6002472797266211,0.5620537500525106,0.545813108675774,0.5629921137326618,0.4826113025800802,0.4946224006568274,0.5008430436602616,0.5171156828979077,0.5869667356141536,0.5217040715099787,0.5480698965760122,0.631939439167285,0.5491648257249104,0.603853802701336,0
Bank_1,2003,0.49029714027748783,0.5267061463846002,0.4894769215324526,0.5200263704829535,0.5789934311508514,0.45061200311836425,0.5586992064552746,0.5488648043945956,0.507270526493142,0.464675131558559,0.5405844996636752,0.5105033888247915,0.5486118348457169,0.5380706315541538,0.6170669688440275,0.5250102429043305,0.4858031496468884,0
Bank_1,2004,0.5159418060257974,0.51797785847657,0.5749374030400036,0.5487335865737106,0.5248215772354572,0.5801431688389598,0.4475398715618392,0.4749904476404943,0.46064922720770546,0.48748753412019336,0.43814371690016624,0.5387355716187019,0.4958668894230431,0.4334377095528488,0.4561990702176046,0.5226537166504914,0.5488843526727007,0
Bank_1,2005,0.45411510743388284,0.49580639838658247,0.4369244013461919,0.2858999337626278,0.2973543111519282,0.43662234177755554,0.33084572257331707,0.36911793288275363,0.3133942100117501,0.33911333275073235,0.44856314653509244,0.33954051314327444,0.38995449861203546,0.3236896237135197,0.31764736798600357,0.30905827181941886,0.40782811497886395,0
Bank_1,2006,0.4242288502609427,0.3856977360896193,0.3830811455620008,0.45560742016408773,0.5259325870985034,0.4549776049566536,0.44104610797248756,0.4612693312581089,0.512278111363323,0.45794714934617453,0.42643166273629485,0.5022924597809761,0.46841584620106236,0.5237658238777814,0.45613974613907704,0.3857545726919567,0.3785700643156985,0
Bank_1,2007,0.4995244208895442,0.5031613103171466,0.4080020636138517,0.39781865822118234,0.4900502388900918,0.3616257401758073,0.3722416733301903,0.44914436401243396,0.3972477681350022,0.4167219309419782,0.40880587935175605,0.43385675171792837,0.48735211734366757,0.42150726962306895,0.44917496394182455,0.31446941922643057,0.41454210418147575,1
