bank,year,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio_11,ratio_12,ratio_13,ratio_14,ratio_15,ratio_16,ratio_17,failed
Bank_1,1998,0.5307695122621852,0.4380356778558144,0.3914455452993647,0.6586027340010102,0.4797003792718435,0.4129638114209666,0.4164516317683537,0.4542949809859092,0.4486605557078408,0.5004032450109401,0.5059176785484607,0.4967096284111612,0.6042603090513626,0.6103672568328491,0.2921415942191994,0.5355453574267317,0.4671865419768191,0
Bank_1,1999,0.4741606901040996,0.3691636839713131,0.6062285360674573,0.485313645224156,0.5157141647934758,0.5206309481967353,0.5538670079933737,0.4637981277149883,0.4848829738749013,0.4948801221690521,0.5404424068436694,0.4760525796351206,0.4846145874183576,0.4273439375482128,0.4249994988564097,0.5631774880412025,0.6137381063068033,0
Bank_1,2000,0.4578163841161979,0.5173152301309367,0.3918174010645538,0.4545459072857667,0.4515307417458295,0.6092093900520977,0.513110043205945,0.3757967041538649,0.3130033196777845,0.4037583467648944,0.5010855559457221,0.5132059608278998,0.5469388227697157,0.340343400278277,0.5324271985080921,0.4893101128701891,0.5251255193804831,0
Bank_1,2001,0.540005307298,0.674529766151925,0.5729488743850708,0.4949833777461019,0.5207982278714927,0.4110278362863611,0.4034404112171361,0.3372159176471598,0.3779274883127774,0.5381744680912949,0.4147324059372868,0.525353466417839,0.5915629608955679,0.5041970204097626,0.5350336311180073,0.415563244773337,0.4783110337831259,0
Bank_2,1998,0.5797864336751892,0.4135524909426789,0.5521927596375674,0.5091340368454508,0.4023827359778946,0.4793448264968783,0.5632462087995962,0.5490567632108085,0.6050438663298111,0.5124636262585988,0.755192826389267,0.4117778616937431,0.4535180548979171,0.4805399991011534,0.3719090894118209,0.5688084554862869,0.5576917253492005,0
Bank_2,1999,0.4369291525841051,0.3926558098052528,0.3158048164339863,0.3722684598032996,0.4949060288008313,0.4184362123622031,0.4012596225759554,0.4755249926211176,0.5280640583336953,0.4559784757036355,0.4605701577681869,0.5451580967831152,0.4494533896155198,0.4106660423835669,0.4892591663210512,0.4148787114837288,0.4059830681685122,0
Bank_2,2000,0.4673078157102976,0.3420529124330835,0.1529950422940555,0.3930505616102344,0.3337678099727097,0.3422781775815378,0.4016440322218139,0.3521242534310479,0.3826042325067136,0.2036239314434743,0.2899645814217522,0.4777258251918767,0.3639250617382019,0.2315287563399153,0.2796065793442805,0.2860022317468779,0.3735969407031065,0
Bank_2,2001,0.2708003836552921,0.2526745419042149,0.3057241104536454,0.3436294540538153,0.2846868345200219,0.2594323894900612,0.2716892684719424,0.3325948032340647,0.3048187141035673,0.3667928731956455,0.2134257198995844,0.2433822376225776,0.3672603945702731,0.2412628986311576,0.4161303836137475,0.4178255505693882,0.4167951863784854,1
Bank_3,1998,0.3473928420950603,0.2493779199601399,0.4083187094072579,0.3796640420882475,0.257404701141029,0.2905607599135824,0.4161458141805056,0.3935835354950181,0.2875210455984991,0.3235501835011489,0.333667906656749,0.3945051870844145,0.445060140958397,0.3503968176761021,0.4386814967834139,0.4150102425543582,0.3615968957477378,0
Bank_3,1999,0.229666216891505,0.262928015900125,0.4044441358308215,0.2083025187452016,0.3546631643788829,0.4251837336481725,0.3573385540079449,0.297033105381466,0.2774157364780204,0.4104371028577138,0.3828814683493624,0.3223057409482977,0.4303682825348801,0.4134647079467962,0.4882323936132411,0.3904964106901711,0.3319848502942518,0
Bank_3,2000,0.333705610250602,0.1903792693871201,0.3571976085058665,0.3438876898390084,0.2387389597860213,0.3431218749815139,0.4525983420109464,0.286381073031402,0.2683533144580916,0.433539142503216,0.3958841087283473,0.590032502177465,0.2396592721665551,0.4027758643902598,0.3704161575993894,0.3498873877514598,0.4179858625067776,0
Bank_3,2001,0.3427668564122129,0.1902347882284361,0.2773562827781926,0.4542995608128296,0.4389071973315561,0.3152953498551751,0.3854326501587895,0.5678599287463911,0.3426499411738566,0.3442182194446446,0.360392781436366,0.3937029417926941,0.317232790405384,0.3936352340751309,0.1896065175272361,0.3720567861301043,0.3491952699004174,0
Bank_4,1998,0.4213188214707694,0.3103017909946336,0.2635893984661458,0.2966359025922143,0.3944818672321803,0.3450714377271519,0.3880791230911447,0.4787081257873223,0.3561494258386747,0.2729581766918352,0.4222670087120542,0.3417819967614349,0.4074689006159003,0.4229690115308832,0.2609524802889217,0.4482334963368195,0.4100828847995888,0
Bank_4,1999,0.2893607782043018,0.3620290575927323,0.3582497272814726,0.339587673160331,0.4074262471080555,0.4526616342697462,0.3382576378223146,0.4441436342408309,0.416729336843393,0.3562568206571765,0.3517676017672498,0.2454678982702628,0.2176116565464901,0.3508749518518111,0.2691988145767146,0.3345022366398945,0.294900108655059,0
Bank_4,2000,0.1945934076046243,0.3662574913579948,0.3045105835718728,0.3440890250063292,0.2662235061127262,0.3108877482114854,0.4625035392936944,0.3479572080087506,0.3816392356080775,0.2360033834529808,0.5287960045944611,0.4851462286687067,0.4467479672792004,0.4039744062114541,0.3388845902638532,0.3730390493524026,0.4215147075226603,0
Bank_4,2001,0.2873875482050075,0.3021132284655294,0.2041425392758215,0.2759276017825237,0.4705772664517164,0.3109333607110346,0.3122453754822174,0.3630944905980335,0.2086949434291022,0.4133036632100695,0.4389856764328941,0.3678568292398968,0.4697812069214233,0.2315265867121923,0.4851703918232117,0.2792138157446918,0.2352795493420136,0
Bank_5,1998,0.6245227085027492,0.6578505876428027,0.6564706652049189,0.6306049816723647,0.6349828226430404,0.7666667555874969,0.8479720277888407,0.6390505254156689,0.6529714194267926,0.7208917752826253,0.933885722278022,0.6856561369128182,0.7567336845840879,0.8024810423288079,0.7064485057443464,0.7530216586629872,0.7275501384589689,0
Bank_5,1999,0.7615240786584151,0.5961708667133298,0.6952656905922908,0.7174204735064347,0.7162876290504956,0.7698844487228611,0.71467426681411,0.5873271736264725,0.726228344586423,0.6082767625538219,0.622972811360466,0.64544234473535,0.6700095531056572,0.5554250230168328,0.7682745304483188,0.5864817824250258,0.8045319049952928,0
Bank_5,2000,0.5889269162055559,0.7814766856573206,0.6766493386242592,0.5416090995566668,0.5954861437439565,0.7850407886977084,0.7148149491563449,0.67262452053876,0.5015821708735518,0.7900883623213817,0.828556967057426,0.8139644178216977,0.6297034379706253,0.7095470126042475,0.7182943379471175,0.5567268451654317,0.6933624556721484,0
Bank_5,2001,0.7646063771615853,0.7400813140582414,0.5900299502126567,0.6099138455069407,0.7421705743861162,0.7295512502228014,0.4985903608707753,0.4823956035703129,0.6728004903240609,0.6317508266972113,0.6550589573790879,0.6460198079793994,0.7576449387972317,0.6872085019875726,0.7003339363652346,0.5715380291113851,0.4097954131151196,0
Bank_6,1998,0.2611608150776536,0.2445071165746112,0.4342910754776352,0.4049752211146646,0.3915717909618022,0.3919098463387722,0.3406624637698766,0.2698618558787632,0.3477065702531279,0.2874692686766609,0.4196517842710499,0.3298776150774587,0.2756024298542289,0.3159313382653903,0.3746767219396797,0.2965442413733118,0.2758645739523153,0
Bank_6,1999,0.3611371825169828,0.3612395312863276,0.3010867515679394,0.3039591411481639,0.3602062005862407,0.2257954582778438,0.2290451036475054,0.2841666678974349,0.324566433460682,0.3665148108454701,0.4596707029535939,0.4102549754537913,0.3288471232005556,0.3401209089654147,0.2614398564266051,0.3401611547182386,0.3185495144840187,0
Bank_6,2000,0.3674596904246769,0.2754637301134439,0.3831899267369236,0.464261318637836,0.3329413937210812,0.3737791433655451,0.3968537249345188,0.3095445678467629,0.3595696041424631,0.3426495976601734,0.3494562934815363,0.2798014228891925,0.3436030195383452,0.3814820688972657,0.4577336942212331,0.4183838716844463,0.5138968021985544,0
Bank_6,2001,0.2802544005665858,0.4114278565352841,0.3563095660566979,0.5168264402550435,0.2769783427692177,0.2744644582231677,0.293690793962108,0.1717305476528452,0.2995818038631689,0.280911592673334,0.3536737085157264,0.3689826836598026,0.4917358727349007,0.4176761126525138,0.2954899131446376,0.2697690318897612,0.3809957393181503,0
Bank_7,1998,0.7456404923143201,0.8073750515472052,0.8178856054005214,0.7675499892191395,0.6569251308461352,0.7706303858597684,0.8674313240751399,0.7196693503062702,0.78271281234999,0.754361355825546,0.8652538159707011,0.7012407048074505,0.8477461420075507,0.7254627419773362,0.6999319159663218,0.7642523980903811,0.7828601456875224,0
Bank_7,1999,0.9083859607676756,0.7810265985564184,0.7709258371948722,0.883155027759052,0.8035479077838442,0.7039215778334854,0.8639412230715766,0.6962940906925731,0.7035238099802246,0.6875819362958882,0.6805639899846848,0.7821174558341073,0.7348314190834379,0.4772100551559968,0.7340025472909603,0.7140306117824705,0.8268896213908297,0
